case_study,model,approach,history,history_frames,allowed_interval_s,actionable,missed,too_early,too_late,total_events,warning,missed_rate,missed_lower,missed_upper,missed_result,too_late_rate,too_late_lower,too_late_upper,too_late_result,actionable_rate,actionable_lower,actionable_upper,actionable_result,too_early_rate,too_early_lower,too_early_upper,too_early_result,warning_rate,warning_lower,warning_upper,warning_result
huron,internvl,appod,H12,12,5,10,2,31,6,49,47,0.04081632653061224,0.011265633366185787,0.13713032306080064,2/49 (4.08%; 95% CI 1.13–13.71%),0.12244897959183673,0.05734825790240154,0.2424439729375651,6/49 (12.24%; 95% CI 5.73–24.24%),0.20408163265306123,0.11481849605782132,0.3363700091951255,10/49 (20.41%; 95% CI 11.48–33.64%),0.6326530612244898,0.49267067560792427,0.7533482703131686,31/49 (63.27%; 95% CI 49.27–75.33%),0.9591836734693877,0.8628696769391992,0.9887343666338142,47/49 (95.92%; 95% CI 86.29–98.87%)
huron,internvl,appod,H14,14,1,4,4,36,5,49,45,0.08163265306122448,0.032202817667763686,0.19189127596571287,4/49 (8.16%; 95% CI 3.22–19.19%),0.10204081632653061,0.04437954674476266,0.21756361549195893,5/49 (10.20%; 95% CI 4.44–21.76%),0.08163265306122448,0.032202817667763686,0.19189127596571287,4/49 (8.16%; 95% CI 3.22–19.19%),0.7346938775510204,0.5973771102868921,0.8378871786504258,36/49 (73.47%; 95% CI 59.74–83.79%),0.9183673469387755,0.808108724034287,0.9677971823322362,45/49 (91.84%; 95% CI 80.81–96.78%)
huron,internvl,appod,H14,14,2,6,4,34,5,49,45,0.08163265306122448,0.032202817667763686,0.19189127596571287,4/49 (8.16%; 95% CI 3.22–19.19%),0.10204081632653061,0.04437954674476266,0.21756361549195893,5/49 (10.20%; 95% CI 4.44–21.76%),0.12244897959183673,0.05734825790240154,0.2424439729375651,6/49 (12.24%; 95% CI 5.73–24.24%),0.6938775510204082,0.5547210644108935,0.8048450873199342,34/49 (69.39%; 95% CI 55.47–80.48%),0.9183673469387755,0.808108724034287,0.9677971823322362,45/49 (91.84%; 95% CI 80.81–96.78%)
huron,internvl,appod,H14,14,3,8,4,32,5,49,45,0.08163265306122448,0.032202817667763686,0.19189127596571287,4/49 (8.16%; 95% CI 3.22–19.19%),0.10204081632653061,0.04437954674476266,0.21756361549195893,5/49 (10.20%; 95% CI 4.44–21.76%),0.16326530612244897,0.08512698370728837,0.2903633843391683,8/49 (16.33%; 95% CI 8.51–29.04%),0.6530612244897959,0.5131119428697273,0.7707560716546102,32/49 (65.31%; 95% CI 51.31–77.08%),0.9183673469387755,0.808108724034287,0.9677971823322362,45/49 (91.84%; 95% CI 80.81–96.78%)
huron,internvl,appod,H14,14,4,8,4,32,5,49,45,0.08163265306122448,0.032202817667763686,0.19189127596571287,4/49 (8.16%; 95% CI 3.22–19.19%),0.10204081632653061,0.04437954674476266,0.21756361549195893,5/49 (10.20%; 95% CI 4.44–21.76%),0.16326530612244897,0.08512698370728837,0.2903633843391683,8/49 (16.33%; 95% CI 8.51–29.04%),0.6530612244897959,0.5131119428697273,0.7707560716546102,32/49 (65.31%; 95% CI 51.31–77.08%),0.9183673469387755,0.808108724034287,0.9677971823322362,45/49 (91.84%; 95% CI 80.81–96.78%)
huron,internvl,appod,H14,14,5,10,4,30,5,49,45,0.08163265306122448,0.032202817667763686,0.19189127596571287,4/49 (8.16%; 95% CI 3.22–19.19%),0.10204081632653061,0.04437954674476266,0.21756361549195893,5/49 (10.20%; 95% CI 4.44–21.76%),0.20408163265306123,0.11481849605782132,0.3363700091951255,10/49 (20.41%; 95% CI 11.48–33.64%),0.6122448979591837,0.4724599944352045,0.7357098828826433,30/49 (61.22%; 95% CI 47.25–73.57%),0.9183673469387755,0.808108724034287,0.9677971823322362,45/49 (91.84%; 95% CI 80.81–96.78%)
huron,internvl,appod,H16,16,1,3,4,38,4,49,45,0.08163265306122448,0.032202817667763686,0.19189127596571287,4/49 (8.16%; 95% CI 3.22–19.19%),0.08163265306122448,0.032202817667763686,0.19189127596571287,4/49 (8.16%; 95% CI 3.22–19.19%),0.061224489795918366,0.02104014667296747,0.16520487835726402,3/49 (6.12%; 95% CI 2.10–16.52%),0.7755102040816326,0.6412121276403999,0.869750298503408,38/49 (77.55%; 95% CI 64.12–86.98%),0.9183673469387755,0.808108724034287,0.9677971823322362,45/49 (91.84%; 95% CI 80.81–96.78%)
huron,internvl,appod,H16,16,2,6,4,35,4,49,45,0.08163265306122448,0.032202817667763686,0.19189127596571287,4/49 (8.16%; 95% CI 3.22–19.19%),0.08163265306122448,0.032202817667763686,0.19189127596571287,4/49 (8.16%; 95% CI 3.22–19.19%),0.12244897959183673,0.05734825790240154,0.2424439729375651,6/49 (12.24%; 95% CI 5.73–24.24%),0.7142857142857143,0.575911164922199,0.8215040554118739,35/49 (71.43%; 95% CI 57.59–82.15%),0.9183673469387755,0.808108724034287,0.9677971823322362,45/49 (91.84%; 95% CI 80.81–96.78%)
huron,internvl,appod,H16,16,3,8,4,33,4,49,45,0.08163265306122448,0.032202817667763686,0.19189127596571287,4/49 (8.16%; 95% CI 3.22–19.19%),0.08163265306122448,0.032202817667763686,0.19189127596571287,4/49 (8.16%; 95% CI 3.22–19.19%),0.16326530612244897,0.08512698370728837,0.2903633843391683,8/49 (16.33%; 95% CI 8.51–29.04%),0.673469387755102,0.5337920531457014,0.7879250299818812,33/49 (67.35%; 95% CI 53.38–78.79%),0.9183673469387755,0.808108724034287,0.9677971823322362,45/49 (91.84%; 95% CI 80.81–96.78%)
huron,internvl,appod,H16,16,4,8,4,33,4,49,45,0.08163265306122448,0.032202817667763686,0.19189127596571287,4/49 (8.16%; 95% CI 3.22–19.19%),0.08163265306122448,0.032202817667763686,0.19189127596571287,4/49 (8.16%; 95% CI 3.22–19.19%),0.16326530612244897,0.08512698370728837,0.2903633843391683,8/49 (16.33%; 95% CI 8.51–29.04%),0.673469387755102,0.5337920531457014,0.7879250299818812,33/49 (67.35%; 95% CI 53.38–78.79%),0.9183673469387755,0.808108724034287,0.9677971823322362,45/49 (91.84%; 95% CI 80.81–96.78%)
huron,internvl,appod,H16,16,5,10,4,31,4,49,45,0.08163265306122448,0.032202817667763686,0.19189127596571287,4/49 (8.16%; 95% CI 3.22–19.19%),0.08163265306122448,0.032202817667763686,0.19189127596571287,4/49 (8.16%; 95% CI 3.22–19.19%),0.20408163265306123,0.11481849605782132,0.3363700091951255,10/49 (20.41%; 95% CI 11.48–33.64%),0.6326530612244898,0.49267067560792427,0.7533482703131686,31/49 (63.27%; 95% CI 49.27–75.33%),0.9183673469387755,0.808108724034287,0.9677971823322362,45/49 (91.84%; 95% CI 80.81–96.78%)
huron,internvl,appod,H18,18,1,2,2,39,6,49,47,0.04081632653061224,0.011265633366185787,0.13713032306080064,2/49 (4.08%; 95% CI 1.13–13.71%),0.12244897959183673,0.05734825790240154,0.2424439729375651,6/49 (12.24%; 95% CI 5.73–24.24%),0.04081632653061224,0.011265633366185787,0.13713032306080064,2/49 (4.08%; 95% CI 1.13–13.71%),0.7959183673469388,0.6636299908048744,0.8851815039421786,39/49 (79.59%; 95% CI 66.36–88.52%),0.9591836734693877,0.8628696769391992,0.9887343666338142,47/49 (95.92%; 95% CI 86.29–98.87%)
huron,internvl,appod,H18,18,2,5,2,36,6,49,47,0.04081632653061224,0.011265633366185787,0.13713032306080064,2/49 (4.08%; 95% CI 1.13–13.71%),0.12244897959183673,0.05734825790240154,0.2424439729375651,6/49 (12.24%; 95% CI 5.73–24.24%),0.10204081632653061,0.04437954674476266,0.21756361549195893,5/49 (10.20%; 95% CI 4.44–21.76%),0.7346938775510204,0.5973771102868921,0.8378871786504258,36/49 (73.47%; 95% CI 59.74–83.79%),0.9591836734693877,0.8628696769391992,0.9887343666338142,47/49 (95.92%; 95% CI 86.29–98.87%)
huron,internvl,appod,H18,18,3,8,2,33,6,49,47,0.04081632653061224,0.011265633366185787,0.13713032306080064,2/49 (4.08%; 95% CI 1.13–13.71%),0.12244897959183673,0.05734825790240154,0.2424439729375651,6/49 (12.24%; 95% CI 5.73–24.24%),0.16326530612244897,0.08512698370728837,0.2903633843391683,8/49 (16.33%; 95% CI 8.51–29.04%),0.673469387755102,0.5337920531457014,0.7879250299818812,33/49 (67.35%; 95% CI 53.38–78.79%),0.9591836734693877,0.8628696769391992,0.9887343666338142,47/49 (95.92%; 95% CI 86.29–98.87%)
huron,internvl,appod,H18,18,4,8,2,33,6,49,47,0.04081632653061224,0.011265633366185787,0.13713032306080064,2/49 (4.08%; 95% CI 1.13–13.71%),0.12244897959183673,0.05734825790240154,0.2424439729375651,6/49 (12.24%; 95% CI 5.73–24.24%),0.16326530612244897,0.08512698370728837,0.2903633843391683,8/49 (16.33%; 95% CI 8.51–29.04%),0.673469387755102,0.5337920531457014,0.7879250299818812,33/49 (67.35%; 95% CI 53.38–78.79%),0.9591836734693877,0.8628696769391992,0.9887343666338142,47/49 (95.92%; 95% CI 86.29–98.87%)
huron,internvl,appod,H18,18,5,10,2,31,6,49,47,0.04081632653061224,0.011265633366185787,0.13713032306080064,2/49 (4.08%; 95% CI 1.13–13.71%),0.12244897959183673,0.05734825790240154,0.2424439729375651,6/49 (12.24%; 95% CI 5.73–24.24%),0.20408163265306123,0.11481849605782132,0.3363700091951255,10/49 (20.41%; 95% CI 11.48–33.64%),0.6326530612244898,0.49267067560792427,0.7533482703131686,31/49 (63.27%; 95% CI 49.27–75.33%),0.9591836734693877,0.8628696769391992,0.9887343666338142,47/49 (95.92%; 95% CI 86.29–98.87%)
huron,internvl,appod,H20,20,1,2,3,39,5,49,46,0.061224489795918366,0.02104014667296747,0.16520487835726402,3/49 (6.12%; 95% CI 2.10–16.52%),0.10204081632653061,0.04437954674476266,0.21756361549195893,5/49 (10.20%; 95% CI 4.44–21.76%),0.04081632653061224,0.011265633366185787,0.13713032306080064,2/49 (4.08%; 95% CI 1.13–13.71%),0.7959183673469388,0.6636299908048744,0.8851815039421786,39/49 (79.59%; 95% CI 66.36–88.52%),0.9387755102040817,0.834795121642736,0.9789598533270324,46/49 (93.88%; 95% CI 83.48–97.90%)
huron,internvl,appod,H20,20,2,6,3,35,5,49,46,0.061224489795918366,0.02104014667296747,0.16520487835726402,3/49 (6.12%; 95% CI 2.10–16.52%),0.10204081632653061,0.04437954674476266,0.21756361549195893,5/49 (10.20%; 95% CI 4.44–21.76%),0.12244897959183673,0.05734825790240154,0.2424439729375651,6/49 (12.24%; 95% CI 5.73–24.24%),0.7142857142857143,0.575911164922199,0.8215040554118739,35/49 (71.43%; 95% CI 57.59–82.15%),0.9387755102040817,0.834795121642736,0.9789598533270324,46/49 (93.88%; 95% CI 83.48–97.90%)
huron,internvl,appod,H20,20,3,8,3,33,5,49,46,0.061224489795918366,0.02104014667296747,0.16520487835726402,3/49 (6.12%; 95% CI 2.10–16.52%),0.10204081632653061,0.04437954674476266,0.21756361549195893,5/49 (10.20%; 95% CI 4.44–21.76%),0.16326530612244897,0.08512698370728837,0.2903633843391683,8/49 (16.33%; 95% CI 8.51–29.04%),0.673469387755102,0.5337920531457014,0.7879250299818812,33/49 (67.35%; 95% CI 53.38–78.79%),0.9387755102040817,0.834795121642736,0.9789598533270324,46/49 (93.88%; 95% CI 83.48–97.90%)
huron,internvl,appod,H20,20,4,8,3,33,5,49,46,0.061224489795918366,0.02104014667296747,0.16520487835726402,3/49 (6.12%; 95% CI 2.10–16.52%),0.10204081632653061,0.04437954674476266,0.21756361549195893,5/49 (10.20%; 95% CI 4.44–21.76%),0.16326530612244897,0.08512698370728837,0.2903633843391683,8/49 (16.33%; 95% CI 8.51–29.04%),0.673469387755102,0.5337920531457014,0.7879250299818812,33/49 (67.35%; 95% CI 53.38–78.79%),0.9387755102040817,0.834795121642736,0.9789598533270324,46/49 (93.88%; 95% CI 83.48–97.90%)
huron,internvl,appod,H20,20,5,10,3,31,5,49,46,0.061224489795918366,0.02104014667296747,0.16520487835726402,3/49 (6.12%; 95% CI 2.10–16.52%),0.10204081632653061,0.04437954674476266,0.21756361549195893,5/49 (10.20%; 95% CI 4.44–21.76%),0.20408163265306123,0.11481849605782132,0.3363700091951255,10/49 (20.41%; 95% CI 11.48–33.64%),0.6326530612244898,0.49267067560792427,0.7533482703131686,31/49 (63.27%; 95% CI 49.27–75.33%),0.9387755102040817,0.834795121642736,0.9789598533270324,46/49 (93.88%; 95% CI 83.48–97.90%)
huron,internvl,appod,H22,22,1,3,2,38,6,49,47,0.04081632653061224,0.011265633366185787,0.13713032306080064,2/49 (4.08%; 95% CI 1.13–13.71%),0.12244897959183673,0.05734825790240154,0.2424439729375651,6/49 (12.24%; 95% CI 5.73–24.24%),0.061224489795918366,0.02104014667296747,0.16520487835726402,3/49 (6.12%; 95% CI 2.10–16.52%),0.7755102040816326,0.6412121276403999,0.869750298503408,38/49 (77.55%; 95% CI 64.12–86.98%),0.9591836734693877,0.8628696769391992,0.9887343666338142,47/49 (95.92%; 95% CI 86.29–98.87%)
huron,internvl,appod,H22,22,2,6,2,35,6,49,47,0.04081632653061224,0.011265633366185787,0.13713032306080064,2/49 (4.08%; 95% CI 1.13–13.71%),0.12244897959183673,0.05734825790240154,0.2424439729375651,6/49 (12.24%; 95% CI 5.73–24.24%),0.12244897959183673,0.05734825790240154,0.2424439729375651,6/49 (12.24%; 95% CI 5.73–24.24%),0.7142857142857143,0.575911164922199,0.8215040554118739,35/49 (71.43%; 95% CI 57.59–82.15%),0.9591836734693877,0.8628696769391992,0.9887343666338142,47/49 (95.92%; 95% CI 86.29–98.87%)
huron,internvl,appod,H22,22,3,8,2,33,6,49,47,0.04081632653061224,0.011265633366185787,0.13713032306080064,2/49 (4.08%; 95% CI 1.13–13.71%),0.12244897959183673,0.05734825790240154,0.2424439729375651,6/49 (12.24%; 95% CI 5.73–24.24%),0.16326530612244897,0.08512698370728837,0.2903633843391683,8/49 (16.33%; 95% CI 8.51–29.04%),0.673469387755102,0.5337920531457014,0.7879250299818812,33/49 (67.35%; 95% CI 53.38–78.79%),0.9591836734693877,0.8628696769391992,0.9887343666338142,47/49 (95.92%; 95% CI 86.29–98.87%)
huron,internvl,appod,H22,22,4,8,2,33,6,49,47,0.04081632653061224,0.011265633366185787,0.13713032306080064,2/49 (4.08%; 95% CI 1.13–13.71%),0.12244897959183673,0.05734825790240154,0.2424439729375651,6/49 (12.24%; 95% CI 5.73–24.24%),0.16326530612244897,0.08512698370728837,0.2903633843391683,8/49 (16.33%; 95% CI 8.51–29.04%),0.673469387755102,0.5337920531457014,0.7879250299818812,33/49 (67.35%; 95% CI 53.38–78.79%),0.9591836734693877,0.8628696769391992,0.9887343666338142,47/49 (95.92%; 95% CI 86.29–98.87%)
huron,internvl,appod,H22,22,5,10,2,31,6,49,47,0.04081632653061224,0.011265633366185787,0.13713032306080064,2/49 (4.08%; 95% CI 1.13–13.71%),0.12244897959183673,0.05734825790240154,0.2424439729375651,6/49 (12.24%; 95% CI 5.73–24.24%),0.20408163265306123,0.11481849605782132,0.3363700091951255,10/49 (20.41%; 95% CI 11.48–33.64%),0.6326530612244898,0.49267067560792427,0.7533482703131686,31/49 (63.27%; 95% CI 49.27–75.33%),0.9591836734693877,0.8628696769391992,0.9887343666338142,47/49 (95.92%; 95% CI 86.29–98.87%)
huron,internvl,appod,H24,24,1,3,2,38,6,49,47,0.04081632653061224,0.011265633366185787,0.13713032306080064,2/49 (4.08%; 95% CI 1.13–13.71%),0.12244897959183673,0.05734825790240154,0.2424439729375651,6/49 (12.24%; 95% CI 5.73–24.24%),0.061224489795918366,0.02104014667296747,0.16520487835726402,3/49 (6.12%; 95% CI 2.10–16.52%),0.7755102040816326,0.6412121276403999,0.869750298503408,38/49 (77.55%; 95% CI 64.12–86.98%),0.9591836734693877,0.8628696769391992,0.9887343666338142,47/49 (95.92%; 95% CI 86.29–98.87%)
huron,internvl,appod,H24,24,2,6,2,35,6,49,47,0.04081632653061224,0.011265633366185787,0.13713032306080064,2/49 (4.08%; 95% CI 1.13–13.71%),0.12244897959183673,0.05734825790240154,0.2424439729375651,6/49 (12.24%; 95% CI 5.73–24.24%),0.12244897959183673,0.05734825790240154,0.2424439729375651,6/49 (12.24%; 95% CI 5.73–24.24%),0.7142857142857143,0.575911164922199,0.8215040554118739,35/49 (71.43%; 95% CI 57.59–82.15%),0.9591836734693877,0.8628696769391992,0.9887343666338142,47/49 (95.92%; 95% CI 86.29–98.87%)
huron,internvl,appod,H24,24,3,8,2,33,6,49,47,0.04081632653061224,0.011265633366185787,0.13713032306080064,2/49 (4.08%; 95% CI 1.13–13.71%),0.12244897959183673,0.05734825790240154,0.2424439729375651,6/49 (12.24%; 95% CI 5.73–24.24%),0.16326530612244897,0.08512698370728837,0.2903633843391683,8/49 (16.33%; 95% CI 8.51–29.04%),0.673469387755102,0.5337920531457014,0.7879250299818812,33/49 (67.35%; 95% CI 53.38–78.79%),0.9591836734693877,0.8628696769391992,0.9887343666338142,47/49 (95.92%; 95% CI 86.29–98.87%)
huron,internvl,appod,H24,24,4,8,2,33,6,49,47,0.04081632653061224,0.011265633366185787,0.13713032306080064,2/49 (4.08%; 95% CI 1.13–13.71%),0.12244897959183673,0.05734825790240154,0.2424439729375651,6/49 (12.24%; 95% CI 5.73–24.24%),0.16326530612244897,0.08512698370728837,0.2903633843391683,8/49 (16.33%; 95% CI 8.51–29.04%),0.673469387755102,0.5337920531457014,0.7879250299818812,33/49 (67.35%; 95% CI 53.38–78.79%),0.9591836734693877,0.8628696769391992,0.9887343666338142,47/49 (95.92%; 95% CI 86.29–98.87%)
huron,internvl,appod,H24,24,5,10,2,31,6,49,47,0.04081632653061224,0.011265633366185787,0.13713032306080064,2/49 (4.08%; 95% CI 1.13–13.71%),0.12244897959183673,0.05734825790240154,0.2424439729375651,6/49 (12.24%; 95% CI 5.73–24.24%),0.20408163265306123,0.11481849605782132,0.3363700091951255,10/49 (20.41%; 95% CI 11.48–33.64%),0.6326530612244898,0.49267067560792427,0.7533482703131686,31/49 (63.27%; 95% CI 49.27–75.33%),0.9591836734693877,0.8628696769391992,0.9887343666338142,47/49 (95.92%; 95% CI 86.29–98.87%)
huron,internvl,appod,H26,26,1,1,2,40,6,49,47,0.04081632653061224,0.011265633366185787,0.13713032306080064,2/49 (4.08%; 95% CI 1.13–13.71%),0.12244897959183673,0.05734825790240154,0.2424439729375651,6/49 (12.24%; 95% CI 5.73–24.24%),0.02040816326530612,0.0036116725898252405,0.10693521523391616,1/49 (2.04%; 95% CI 0.36–10.69%),0.8163265306122449,0.6864239739710013,0.9002365893792968,40/49 (81.63%; 95% CI 68.64–90.02%),0.9591836734693877,0.8628696769391992,0.9887343666338142,47/49 (95.92%; 95% CI 86.29–98.87%)
huron,internvl,appod,H26,26,2,4,2,37,6,49,47,0.04081632653061224,0.011265633366185787,0.13713032306080064,2/49 (4.08%; 95% CI 1.13–13.71%),0.12244897959183673,0.05734825790240154,0.2424439729375651,6/49 (12.24%; 95% CI 5.73–24.24%),0.08163265306122448,0.032202817667763686,0.19189127596571287,4/49 (8.16%; 95% CI 3.22–19.19%),0.7551020408163265,0.6191368101239605,0.8539765474166023,37/49 (75.51%; 95% CI 61.91–85.40%),0.9591836734693877,0.8628696769391992,0.9887343666338142,47/49 (95.92%; 95% CI 86.29–98.87%)
huron,internvl,appod,H26,26,3,8,2,33,6,49,47,0.04081632653061224,0.011265633366185787,0.13713032306080064,2/49 (4.08%; 95% CI 1.13–13.71%),0.12244897959183673,0.05734825790240154,0.2424439729375651,6/49 (12.24%; 95% CI 5.73–24.24%),0.16326530612244897,0.08512698370728837,0.2903633843391683,8/49 (16.33%; 95% CI 8.51–29.04%),0.673469387755102,0.5337920531457014,0.7879250299818812,33/49 (67.35%; 95% CI 53.38–78.79%),0.9591836734693877,0.8628696769391992,0.9887343666338142,47/49 (95.92%; 95% CI 86.29–98.87%)
huron,internvl,appod,H26,26,4,8,2,33,6,49,47,0.04081632653061224,0.011265633366185787,0.13713032306080064,2/49 (4.08%; 95% CI 1.13–13.71%),0.12244897959183673,0.05734825790240154,0.2424439729375651,6/49 (12.24%; 95% CI 5.73–24.24%),0.16326530612244897,0.08512698370728837,0.2903633843391683,8/49 (16.33%; 95% CI 8.51–29.04%),0.673469387755102,0.5337920531457014,0.7879250299818812,33/49 (67.35%; 95% CI 53.38–78.79%),0.9591836734693877,0.8628696769391992,0.9887343666338142,47/49 (95.92%; 95% CI 86.29–98.87%)
huron,internvl,appod,H26,26,5,10,2,31,6,49,47,0.04081632653061224,0.011265633366185787,0.13713032306080064,2/49 (4.08%; 95% CI 1.13–13.71%),0.12244897959183673,0.05734825790240154,0.2424439729375651,6/49 (12.24%; 95% CI 5.73–24.24%),0.20408163265306123,0.11481849605782132,0.3363700091951255,10/49 (20.41%; 95% CI 11.48–33.64%),0.6326530612244898,0.49267067560792427,0.7533482703131686,31/49 (63.27%; 95% CI 49.27–75.33%),0.9591836734693877,0.8628696769391992,0.9887343666338142,47/49 (95.92%; 95% CI 86.29–98.87%)
huron,internvl,appod,H28,28,1,1,1,40,7,49,48,0.02040816326530612,0.0036116725898252405,0.10693521523391616,1/49 (2.04%; 95% CI 0.36–10.69%),0.14285714285714285,0.0709642372040676,0.26667706223914406,7/49 (14.29%; 95% CI 7.10–26.67%),0.02040816326530612,0.0036116725898252405,0.10693521523391616,1/49 (2.04%; 95% CI 0.36–10.69%),0.8163265306122449,0.6864239739710013,0.9002365893792968,40/49 (81.63%; 95% CI 68.64–90.02%),0.9795918367346939,0.8930647847660838,0.9963883274101746,48/49 (97.96%; 95% CI 89.31–99.64%)
huron,internvl,appod,H28,28,2,4,1,37,7,49,48,0.02040816326530612,0.0036116725898252405,0.10693521523391616,1/49 (2.04%; 95% CI 0.36–10.69%),0.14285714285714285,0.0709642372040676,0.26667706223914406,7/49 (14.29%; 95% CI 7.10–26.67%),0.08163265306122448,0.032202817667763686,0.19189127596571287,4/49 (8.16%; 95% CI 3.22–19.19%),0.7551020408163265,0.6191368101239605,0.8539765474166023,37/49 (75.51%; 95% CI 61.91–85.40%),0.9795918367346939,0.8930647847660838,0.9963883274101746,48/49 (97.96%; 95% CI 89.31–99.64%)
huron,internvl,appod,H28,28,3,8,1,33,7,49,48,0.02040816326530612,0.0036116725898252405,0.10693521523391616,1/49 (2.04%; 95% CI 0.36–10.69%),0.14285714285714285,0.0709642372040676,0.26667706223914406,7/49 (14.29%; 95% CI 7.10–26.67%),0.16326530612244897,0.08512698370728837,0.2903633843391683,8/49 (16.33%; 95% CI 8.51–29.04%),0.673469387755102,0.5337920531457014,0.7879250299818812,33/49 (67.35%; 95% CI 53.38–78.79%),0.9795918367346939,0.8930647847660838,0.9963883274101746,48/49 (97.96%; 95% CI 89.31–99.64%)
huron,internvl,appod,H28,28,4,8,1,33,7,49,48,0.02040816326530612,0.0036116725898252405,0.10693521523391616,1/49 (2.04%; 95% CI 0.36–10.69%),0.14285714285714285,0.0709642372040676,0.26667706223914406,7/49 (14.29%; 95% CI 7.10–26.67%),0.16326530612244897,0.08512698370728837,0.2903633843391683,8/49 (16.33%; 95% CI 8.51–29.04%),0.673469387755102,0.5337920531457014,0.7879250299818812,33/49 (67.35%; 95% CI 53.38–78.79%),0.9795918367346939,0.8930647847660838,0.9963883274101746,48/49 (97.96%; 95% CI 89.31–99.64%)
huron,internvl,appod,H28,28,5,10,1,31,7,49,48,0.02040816326530612,0.0036116725898252405,0.10693521523391616,1/49 (2.04%; 95% CI 0.36–10.69%),0.14285714285714285,0.0709642372040676,0.26667706223914406,7/49 (14.29%; 95% CI 7.10–26.67%),0.20408163265306123,0.11481849605782132,0.3363700091951255,10/49 (20.41%; 95% CI 11.48–33.64%),0.6326530612244898,0.49267067560792427,0.7533482703131686,31/49 (63.27%; 95% CI 49.27–75.33%),0.9795918367346939,0.8930647847660838,0.9963883274101746,48/49 (97.96%; 95% CI 89.31–99.64%)
huron,internvl,appod,H30,30,1,1,2,40,6,49,47,0.04081632653061224,0.011265633366185787,0.13713032306080064,2/49 (4.08%; 95% CI 1.13–13.71%),0.12244897959183673,0.05734825790240154,0.2424439729375651,6/49 (12.24%; 95% CI 5.73–24.24%),0.02040816326530612,0.0036116725898252405,0.10693521523391616,1/49 (2.04%; 95% CI 0.36–10.69%),0.8163265306122449,0.6864239739710013,0.9002365893792968,40/49 (81.63%; 95% CI 68.64–90.02%),0.9591836734693877,0.8628696769391992,0.9887343666338142,47/49 (95.92%; 95% CI 86.29–98.87%)
huron,internvl,appod,H30,30,2,4,2,37,6,49,47,0.04081632653061224,0.011265633366185787,0.13713032306080064,2/49 (4.08%; 95% CI 1.13–13.71%),0.12244897959183673,0.05734825790240154,0.2424439729375651,6/49 (12.24%; 95% CI 5.73–24.24%),0.08163265306122448,0.032202817667763686,0.19189127596571287,4/49 (8.16%; 95% CI 3.22–19.19%),0.7551020408163265,0.6191368101239605,0.8539765474166023,37/49 (75.51%; 95% CI 61.91–85.40%),0.9591836734693877,0.8628696769391992,0.9887343666338142,47/49 (95.92%; 95% CI 86.29–98.87%)
huron,internvl,appod,H30,30,3,8,2,33,6,49,47,0.04081632653061224,0.011265633366185787,0.13713032306080064,2/49 (4.08%; 95% CI 1.13–13.71%),0.12244897959183673,0.05734825790240154,0.2424439729375651,6/49 (12.24%; 95% CI 5.73–24.24%),0.16326530612244897,0.08512698370728837,0.2903633843391683,8/49 (16.33%; 95% CI 8.51–29.04%),0.673469387755102,0.5337920531457014,0.7879250299818812,33/49 (67.35%; 95% CI 53.38–78.79%),0.9591836734693877,0.8628696769391992,0.9887343666338142,47/49 (95.92%; 95% CI 86.29–98.87%)
huron,internvl,appod,H30,30,4,8,2,33,6,49,47,0.04081632653061224,0.011265633366185787,0.13713032306080064,2/49 (4.08%; 95% CI 1.13–13.71%),0.12244897959183673,0.05734825790240154,0.2424439729375651,6/49 (12.24%; 95% CI 5.73–24.24%),0.16326530612244897,0.08512698370728837,0.2903633843391683,8/49 (16.33%; 95% CI 8.51–29.04%),0.673469387755102,0.5337920531457014,0.7879250299818812,33/49 (67.35%; 95% CI 53.38–78.79%),0.9591836734693877,0.8628696769391992,0.9887343666338142,47/49 (95.92%; 95% CI 86.29–98.87%)
huron,internvl,appod,H30,30,5,10,2,31,6,49,47,0.04081632653061224,0.011265633366185787,0.13713032306080064,2/49 (4.08%; 95% CI 1.13–13.71%),0.12244897959183673,0.05734825790240154,0.2424439729375651,6/49 (12.24%; 95% CI 5.73–24.24%),0.20408163265306123,0.11481849605782132,0.3363700091951255,10/49 (20.41%; 95% CI 11.48–33.64%),0.6326530612244898,0.49267067560792427,0.7533482703131686,31/49 (63.27%; 95% CI 49.27–75.33%),0.9591836734693877,0.8628696769391992,0.9887343666338142,47/49 (95.92%; 95% CI 86.29–98.87%)
huron,internvl,appod,H32,32,1,1,2,40,6,49,47,0.04081632653061224,0.011265633366185787,0.13713032306080064,2/49 (4.08%; 95% CI 1.13–13.71%),0.12244897959183673,0.05734825790240154,0.2424439729375651,6/49 (12.24%; 95% CI 5.73–24.24%),0.02040816326530612,0.0036116725898252405,0.10693521523391616,1/49 (2.04%; 95% CI 0.36–10.69%),0.8163265306122449,0.6864239739710013,0.9002365893792968,40/49 (81.63%; 95% CI 68.64–90.02%),0.9591836734693877,0.8628696769391992,0.9887343666338142,47/49 (95.92%; 95% CI 86.29–98.87%)
