model,approach,history,history_frames,allowed_interval_s,actionable,missed,too_early,too_late,total_events,warning,missed_rate,missed_lower,missed_upper,missed_result,too_late_rate,too_late_lower,too_late_upper,too_late_result,actionable_rate,actionable_lower,actionable_upper,actionable_result,too_early_rate,too_early_lower,too_early_upper,too_early_result,warning_rate,warning_lower,warning_upper,warning_result
qwen,appfr,H18,18,1,4,37,37,8,86,49,0.43023255813953487,0.3307934101645158,0.5356379662009366,37/86 (43.02%; 95% CI 33.08–53.56%),0.09302325581395349,0.04789228421527053,0.1729574112498685,8/86 (9.30%; 95% CI 4.79–17.30%),0.046511627906976744,0.01823396823832083,0.1135699781371198,4/86 (4.65%; 95% CI 1.82–11.36%),0.43023255813953487,0.3307934101645158,0.5356379662009366,37/86 (43.02%; 95% CI 33.08–53.56%),0.5697674418604651,0.46436203379906343,0.6692065898354842,49/86 (56.98%; 95% CI 46.44–66.92%)
qwen,appfr,H18,18,2,5,37,36,8,86,49,0.43023255813953487,0.3307934101645158,0.5356379662009366,37/86 (43.02%; 95% CI 33.08–53.56%),0.09302325581395349,0.04789228421527053,0.1729574112498685,8/86 (9.30%; 95% CI 4.79–17.30%),0.05813953488372093,0.025086935621079658,0.12897844802678554,5/86 (5.81%; 95% CI 2.51–12.90%),0.4186046511627907,0.3200145026690673,0.5241554364239606,36/86 (41.86%; 95% CI 32.00–52.42%),0.5697674418604651,0.46436203379906343,0.6692065898354842,49/86 (56.98%; 95% CI 46.44–66.92%)
qwen,appfr,H18,18,3,7,37,34,8,86,49,0.43023255813953487,0.3307934101645158,0.5356379662009366,37/86 (43.02%; 95% CI 33.08–53.56%),0.09302325581395349,0.04789228421527053,0.1729574112498685,8/86 (9.30%; 95% CI 4.79–17.30%),0.08139534883720931,0.03998643153878242,0.15860182665393202,7/86 (8.14%; 95% CI 4.00–15.86%),0.3953488372093023,0.2986242725154595,0.501022792032719,34/86 (39.53%; 95% CI 29.86–50.10%),0.5697674418604651,0.46436203379906343,0.6692065898354842,49/86 (56.98%; 95% CI 46.44–66.92%)
qwen,appfr,H18,18,4,8,37,33,8,86,49,0.43023255813953487,0.3307934101645158,0.5356379662009366,37/86 (43.02%; 95% CI 33.08–53.56%),0.09302325581395349,0.04789228421527053,0.1729574112498685,8/86 (9.30%; 95% CI 4.79–17.30%),0.09302325581395349,0.04789228421527053,0.1729574112498685,8/86 (9.30%; 95% CI 4.79–17.30%),0.38372093023255816,0.28801440001971856,0.48937122725603543,33/86 (38.37%; 95% CI 28.80–48.94%),0.5697674418604651,0.46436203379906343,0.6692065898354842,49/86 (56.98%; 95% CI 46.44–66.92%)
qwen,appfr,H18,18,5,8,37,33,8,86,49,0.43023255813953487,0.3307934101645158,0.5356379662009366,37/86 (43.02%; 95% CI 33.08–53.56%),0.09302325581395349,0.04789228421527053,0.1729574112498685,8/86 (9.30%; 95% CI 4.79–17.30%),0.09302325581395349,0.04789228421527053,0.1729574112498685,8/86 (9.30%; 95% CI 4.79–17.30%),0.38372093023255816,0.28801440001971856,0.48937122725603543,33/86 (38.37%; 95% CI 28.80–48.94%),0.5697674418604651,0.46436203379906343,0.6692065898354842,49/86 (56.98%; 95% CI 46.44–66.92%)
qwen,appfr,H20,20,1,3,38,36,9,86,48,0.4418604651162791,0.3416273835893346,0.5470654300485425,38/86 (44.19%; 95% CI 34.16–54.71%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.03488372093023256,0.01193379807740838,0.09760871102560764,3/86 (3.49%; 95% CI 1.19–9.76%),0.4186046511627907,0.3200145026690673,0.5241554364239606,36/86 (41.86%; 95% CI 32.00–52.42%),0.5581395348837209,0.45293456995145753,0.6583726164106654,48/86 (55.81%; 95% CI 45.29–65.84%)
qwen,appfr,H20,20,2,3,38,36,9,86,48,0.4418604651162791,0.3416273835893346,0.5470654300485425,38/86 (44.19%; 95% CI 34.16–54.71%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.03488372093023256,0.01193379807740838,0.09760871102560764,3/86 (3.49%; 95% CI 1.19–9.76%),0.4186046511627907,0.3200145026690673,0.5241554364239606,36/86 (41.86%; 95% CI 32.00–52.42%),0.5581395348837209,0.45293456995145753,0.6583726164106654,48/86 (55.81%; 95% CI 45.29–65.84%)
qwen,appfr,H20,20,3,6,38,33,9,86,48,0.4418604651162791,0.3416273835893346,0.5470654300485425,38/86 (44.19%; 95% CI 34.16–54.71%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.06976744186046512,0.032365414509921336,0.14396140641036848,6/86 (6.98%; 95% CI 3.24–14.40%),0.38372093023255816,0.28801440001971856,0.48937122725603543,33/86 (38.37%; 95% CI 28.80–48.94%),0.5581395348837209,0.45293456995145753,0.6583726164106654,48/86 (55.81%; 95% CI 45.29–65.84%)
qwen,appfr,H20,20,4,7,38,32,9,86,48,0.4418604651162791,0.3416273835893346,0.5470654300485425,38/86 (44.19%; 95% CI 34.16–54.71%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.08139534883720931,0.03998643153878242,0.15860182665393202,7/86 (8.14%; 95% CI 4.00–15.86%),0.37209302325581395,0.2774625064181545,0.4776616835851749,32/86 (37.21%; 95% CI 27.75–47.77%),0.5581395348837209,0.45293456995145753,0.6583726164106654,48/86 (55.81%; 95% CI 45.29–65.84%)
qwen,appfr,H20,20,5,7,38,32,9,86,48,0.4418604651162791,0.3416273835893346,0.5470654300485425,38/86 (44.19%; 95% CI 34.16–54.71%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.08139534883720931,0.03998643153878242,0.15860182665393202,7/86 (8.14%; 95% CI 4.00–15.86%),0.37209302325581395,0.2774625064181545,0.4776616835851749,32/86 (37.21%; 95% CI 27.75–47.77%),0.5581395348837209,0.45293456995145753,0.6583726164106654,48/86 (55.81%; 95% CI 45.29–65.84%)
qwen,appfr,H22,22,1,2,41,35,8,86,45,0.47674418604651164,0.3744553933952738,0.5810217320598771,41/86 (47.67%; 95% CI 37.45–58.10%),0.09302325581395349,0.04789228421527053,0.1729574112498685,8/86 (9.30%; 95% CI 4.79–17.30%),0.023255813953488372,0.0064009262042708515,0.08088014562632057,2/86 (2.33%; 95% CI 0.64–8.09%),0.4069767441860465,0.3092912327785102,0.5126172690420929,35/86 (40.70%; 95% CI 30.93–51.26%),0.5232558139534884,0.41897826794012305,0.6255446066047263,45/86 (52.33%; 95% CI 41.90–62.55%)
qwen,appfr,H22,22,2,3,41,34,8,86,45,0.47674418604651164,0.3744553933952738,0.5810217320598771,41/86 (47.67%; 95% CI 37.45–58.10%),0.09302325581395349,0.04789228421527053,0.1729574112498685,8/86 (9.30%; 95% CI 4.79–17.30%),0.03488372093023256,0.01193379807740838,0.09760871102560764,3/86 (3.49%; 95% CI 1.19–9.76%),0.3953488372093023,0.2986242725154595,0.501022792032719,34/86 (39.53%; 95% CI 29.86–50.10%),0.5232558139534884,0.41897826794012305,0.6255446066047263,45/86 (52.33%; 95% CI 41.90–62.55%)
qwen,appfr,H22,22,3,6,41,31,8,86,45,0.47674418604651164,0.3744553933952738,0.5810217320598771,41/86 (47.67%; 95% CI 37.45–58.10%),0.09302325581395349,0.04789228421527053,0.1729574112498685,8/86 (9.30%; 95% CI 4.79–17.30%),0.06976744186046512,0.032365414509921336,0.14396140641036848,6/86 (6.98%; 95% CI 3.24–14.40%),0.36046511627906974,0.2669696039428191,0.46589314878808563,31/86 (36.05%; 95% CI 26.70–46.59%),0.5232558139534884,0.41897826794012305,0.6255446066047263,45/86 (52.33%; 95% CI 41.90–62.55%)
qwen,appfr,H22,22,4,7,41,30,8,86,45,0.47674418604651164,0.3744553933952738,0.5810217320598771,41/86 (47.67%; 95% CI 37.45–58.10%),0.09302325581395349,0.04789228421527053,0.1729574112498685,8/86 (9.30%; 95% CI 4.79–17.30%),0.08139534883720931,0.03998643153878242,0.15860182665393202,7/86 (8.14%; 95% CI 4.00–15.86%),0.3488372093023256,0.2565368354800985,0.4540644799783818,30/86 (34.88%; 95% CI 25.65–45.41%),0.5232558139534884,0.41897826794012305,0.6255446066047263,45/86 (52.33%; 95% CI 41.90–62.55%)
qwen,appfr,H22,22,5,7,41,30,8,86,45,0.47674418604651164,0.3744553933952738,0.5810217320598771,41/86 (47.67%; 95% CI 37.45–58.10%),0.09302325581395349,0.04789228421527053,0.1729574112498685,8/86 (9.30%; 95% CI 4.79–17.30%),0.08139534883720931,0.03998643153878242,0.15860182665393202,7/86 (8.14%; 95% CI 4.00–15.86%),0.3488372093023256,0.2565368354800985,0.4540644799783818,30/86 (34.88%; 95% CI 25.65–45.41%),0.5232558139534884,0.41897826794012305,0.6255446066047263,45/86 (52.33%; 95% CI 41.90–62.55%)
qwen,appfr,H24,24,1,2,40,35,9,86,46,0.46511627906976744,0.3634587154004887,0.5697569727822375,40/86 (46.51%; 95% CI 36.35–56.98%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.023255813953488372,0.0064009262042708515,0.08088014562632057,2/86 (2.33%; 95% CI 0.64–8.09%),0.4069767441860465,0.3092912327785102,0.5126172690420929,35/86 (40.70%; 95% CI 30.93–51.26%),0.5348837209302325,0.4302430272177625,0.6365412845995112,46/86 (53.49%; 95% CI 43.02–63.65%)
qwen,appfr,H24,24,2,3,40,34,9,86,46,0.46511627906976744,0.3634587154004887,0.5697569727822375,40/86 (46.51%; 95% CI 36.35–56.98%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.03488372093023256,0.01193379807740838,0.09760871102560764,3/86 (3.49%; 95% CI 1.19–9.76%),0.3953488372093023,0.2986242725154595,0.501022792032719,34/86 (39.53%; 95% CI 29.86–50.10%),0.5348837209302325,0.4302430272177625,0.6365412845995112,46/86 (53.49%; 95% CI 43.02–63.65%)
qwen,appfr,H24,24,3,6,40,31,9,86,46,0.46511627906976744,0.3634587154004887,0.5697569727822375,40/86 (46.51%; 95% CI 36.35–56.98%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.06976744186046512,0.032365414509921336,0.14396140641036848,6/86 (6.98%; 95% CI 3.24–14.40%),0.36046511627906974,0.2669696039428191,0.46589314878808563,31/86 (36.05%; 95% CI 26.70–46.59%),0.5348837209302325,0.4302430272177625,0.6365412845995112,46/86 (53.49%; 95% CI 43.02–63.65%)
qwen,appfr,H24,24,4,7,40,30,9,86,46,0.46511627906976744,0.3634587154004887,0.5697569727822375,40/86 (46.51%; 95% CI 36.35–56.98%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.08139534883720931,0.03998643153878242,0.15860182665393202,7/86 (8.14%; 95% CI 4.00–15.86%),0.3488372093023256,0.2565368354800985,0.4540644799783818,30/86 (34.88%; 95% CI 25.65–45.41%),0.5348837209302325,0.4302430272177625,0.6365412845995112,46/86 (53.49%; 95% CI 43.02–63.65%)
qwen,appfr,H24,24,5,8,40,29,9,86,46,0.46511627906976744,0.3634587154004887,0.5697569727822375,40/86 (46.51%; 95% CI 36.35–56.98%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.09302325581395349,0.04789228421527053,0.1729574112498685,8/86 (9.30%; 95% CI 4.79–17.30%),0.3372093023255814,0.24616548577577763,0.44217439241027795,29/86 (33.72%; 95% CI 24.62–44.22%),0.5348837209302325,0.4302430272177625,0.6365412845995112,46/86 (53.49%; 95% CI 43.02–63.65%)
qwen,appfr,H26,26,1,3,40,36,7,86,46,0.46511627906976744,0.3634587154004887,0.5697569727822375,40/86 (46.51%; 95% CI 36.35–56.98%),0.08139534883720931,0.03998643153878242,0.15860182665393202,7/86 (8.14%; 95% CI 4.00–15.86%),0.03488372093023256,0.01193379807740838,0.09760871102560764,3/86 (3.49%; 95% CI 1.19–9.76%),0.4186046511627907,0.3200145026690673,0.5241554364239606,36/86 (41.86%; 95% CI 32.00–52.42%),0.5348837209302325,0.4302430272177625,0.6365412845995112,46/86 (53.49%; 95% CI 43.02–63.65%)
qwen,appfr,H26,26,2,4,40,35,7,86,46,0.46511627906976744,0.3634587154004887,0.5697569727822375,40/86 (46.51%; 95% CI 36.35–56.98%),0.08139534883720931,0.03998643153878242,0.15860182665393202,7/86 (8.14%; 95% CI 4.00–15.86%),0.046511627906976744,0.01823396823832083,0.1135699781371198,4/86 (4.65%; 95% CI 1.82–11.36%),0.4069767441860465,0.3092912327785102,0.5126172690420929,35/86 (40.70%; 95% CI 30.93–51.26%),0.5348837209302325,0.4302430272177625,0.6365412845995112,46/86 (53.49%; 95% CI 43.02–63.65%)
qwen,appfr,H26,26,3,7,40,32,7,86,46,0.46511627906976744,0.3634587154004887,0.5697569727822375,40/86 (46.51%; 95% CI 36.35–56.98%),0.08139534883720931,0.03998643153878242,0.15860182665393202,7/86 (8.14%; 95% CI 4.00–15.86%),0.08139534883720931,0.03998643153878242,0.15860182665393202,7/86 (8.14%; 95% CI 4.00–15.86%),0.37209302325581395,0.2774625064181545,0.4776616835851749,32/86 (37.21%; 95% CI 27.75–47.77%),0.5348837209302325,0.4302430272177625,0.6365412845995112,46/86 (53.49%; 95% CI 43.02–63.65%)
qwen,appfr,H26,26,4,8,40,31,7,86,46,0.46511627906976744,0.3634587154004887,0.5697569727822375,40/86 (46.51%; 95% CI 36.35–56.98%),0.08139534883720931,0.03998643153878242,0.15860182665393202,7/86 (8.14%; 95% CI 4.00–15.86%),0.09302325581395349,0.04789228421527053,0.1729574112498685,8/86 (9.30%; 95% CI 4.79–17.30%),0.36046511627906974,0.2669696039428191,0.46589314878808563,31/86 (36.05%; 95% CI 26.70–46.59%),0.5348837209302325,0.4302430272177625,0.6365412845995112,46/86 (53.49%; 95% CI 43.02–63.65%)
qwen,appfr,H26,26,5,9,40,30,7,86,46,0.46511627906976744,0.3634587154004887,0.5697569727822375,40/86 (46.51%; 95% CI 36.35–56.98%),0.08139534883720931,0.03998643153878242,0.15860182665393202,7/86 (8.14%; 95% CI 4.00–15.86%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.3488372093023256,0.2565368354800985,0.4540644799783818,30/86 (34.88%; 95% CI 25.65–45.41%),0.5348837209302325,0.4302430272177625,0.6365412845995112,46/86 (53.49%; 95% CI 43.02–63.65%)
qwen,appfr,H28,28,1,4,42,34,6,86,44,0.4883720930232558,0.38550577108134854,0.5922327916462268,42/86 (48.84%; 95% CI 38.55–59.22%),0.06976744186046512,0.032365414509921336,0.14396140641036848,6/86 (6.98%; 95% CI 3.24–14.40%),0.046511627906976744,0.01823396823832083,0.1135699781371198,4/86 (4.65%; 95% CI 1.82–11.36%),0.3953488372093023,0.2986242725154595,0.501022792032719,34/86 (39.53%; 95% CI 29.86–50.10%),0.5116279069767442,0.4077672083537732,0.6144942289186514,44/86 (51.16%; 95% CI 40.78–61.45%)
qwen,appfr,H28,28,2,5,42,33,6,86,44,0.4883720930232558,0.38550577108134854,0.5922327916462268,42/86 (48.84%; 95% CI 38.55–59.22%),0.06976744186046512,0.032365414509921336,0.14396140641036848,6/86 (6.98%; 95% CI 3.24–14.40%),0.05813953488372093,0.025086935621079658,0.12897844802678554,5/86 (5.81%; 95% CI 2.51–12.90%),0.38372093023255816,0.28801440001971856,0.48937122725603543,33/86 (38.37%; 95% CI 28.80–48.94%),0.5116279069767442,0.4077672083537732,0.6144942289186514,44/86 (51.16%; 95% CI 40.78–61.45%)
qwen,appfr,H28,28,3,7,42,31,6,86,44,0.4883720930232558,0.38550577108134854,0.5922327916462268,42/86 (48.84%; 95% CI 38.55–59.22%),0.06976744186046512,0.032365414509921336,0.14396140641036848,6/86 (6.98%; 95% CI 3.24–14.40%),0.08139534883720931,0.03998643153878242,0.15860182665393202,7/86 (8.14%; 95% CI 4.00–15.86%),0.36046511627906974,0.2669696039428191,0.46589314878808563,31/86 (36.05%; 95% CI 26.70–46.59%),0.5116279069767442,0.4077672083537732,0.6144942289186514,44/86 (51.16%; 95% CI 40.78–61.45%)
qwen,appfr,H28,28,4,8,42,30,6,86,44,0.4883720930232558,0.38550577108134854,0.5922327916462268,42/86 (48.84%; 95% CI 38.55–59.22%),0.06976744186046512,0.032365414509921336,0.14396140641036848,6/86 (6.98%; 95% CI 3.24–14.40%),0.09302325581395349,0.04789228421527053,0.1729574112498685,8/86 (9.30%; 95% CI 4.79–17.30%),0.3488372093023256,0.2565368354800985,0.4540644799783818,30/86 (34.88%; 95% CI 25.65–45.41%),0.5116279069767442,0.4077672083537732,0.6144942289186514,44/86 (51.16%; 95% CI 40.78–61.45%)
qwen,appfr,H28,28,5,9,42,29,6,86,44,0.4883720930232558,0.38550577108134854,0.5922327916462268,42/86 (48.84%; 95% CI 38.55–59.22%),0.06976744186046512,0.032365414509921336,0.14396140641036848,6/86 (6.98%; 95% CI 3.24–14.40%),0.10465116279069768,0.056040897145363075,0.18707023559220054,9/86 (10.47%; 95% CI 5.60–18.71%),0.3372093023255814,0.24616548577577763,0.44217439241027795,29/86 (33.72%; 95% CI 24.62–44.22%),0.5116279069767442,0.4077672083537732,0.6144942289186514,44/86 (51.16%; 95% CI 40.78–61.45%)
qwen,appfr,H30,30,1,2,42,35,7,86,44,0.4883720930232558,0.38550577108134854,0.5922327916462268,42/86 (48.84%; 95% CI 38.55–59.22%),0.08139534883720931,0.03998643153878242,0.15860182665393202,7/86 (8.14%; 95% CI 4.00–15.86%),0.023255813953488372,0.0064009262042708515,0.08088014562632057,2/86 (2.33%; 95% CI 0.64–8.09%),0.4069767441860465,0.3092912327785102,0.5126172690420929,35/86 (40.70%; 95% CI 30.93–51.26%),0.5116279069767442,0.4077672083537732,0.6144942289186514,44/86 (51.16%; 95% CI 40.78–61.45%)
qwen,appfr,H30,30,2,3,42,34,7,86,44,0.4883720930232558,0.38550577108134854,0.5922327916462268,42/86 (48.84%; 95% CI 38.55–59.22%),0.08139534883720931,0.03998643153878242,0.15860182665393202,7/86 (8.14%; 95% CI 4.00–15.86%),0.03488372093023256,0.01193379807740838,0.09760871102560764,3/86 (3.49%; 95% CI 1.19–9.76%),0.3953488372093023,0.2986242725154595,0.501022792032719,34/86 (39.53%; 95% CI 29.86–50.10%),0.5116279069767442,0.4077672083537732,0.6144942289186514,44/86 (51.16%; 95% CI 40.78–61.45%)
qwen,appfr,H30,30,3,5,42,32,7,86,44,0.4883720930232558,0.38550577108134854,0.5922327916462268,42/86 (48.84%; 95% CI 38.55–59.22%),0.08139534883720931,0.03998643153878242,0.15860182665393202,7/86 (8.14%; 95% CI 4.00–15.86%),0.05813953488372093,0.025086935621079658,0.12897844802678554,5/86 (5.81%; 95% CI 2.51–12.90%),0.37209302325581395,0.2774625064181545,0.4776616835851749,32/86 (37.21%; 95% CI 27.75–47.77%),0.5116279069767442,0.4077672083537732,0.6144942289186514,44/86 (51.16%; 95% CI 40.78–61.45%)
qwen,appfr,H30,30,4,6,42,31,7,86,44,0.4883720930232558,0.38550577108134854,0.5922327916462268,42/86 (48.84%; 95% CI 38.55–59.22%),0.08139534883720931,0.03998643153878242,0.15860182665393202,7/86 (8.14%; 95% CI 4.00–15.86%),0.06976744186046512,0.032365414509921336,0.14396140641036848,6/86 (6.98%; 95% CI 3.24–14.40%),0.36046511627906974,0.2669696039428191,0.46589314878808563,31/86 (36.05%; 95% CI 26.70–46.59%),0.5116279069767442,0.4077672083537732,0.6144942289186514,44/86 (51.16%; 95% CI 40.78–61.45%)
qwen,appfr,H30,30,5,7,42,30,7,86,44,0.4883720930232558,0.38550577108134854,0.5922327916462268,42/86 (48.84%; 95% CI 38.55–59.22%),0.08139534883720931,0.03998643153878242,0.15860182665393202,7/86 (8.14%; 95% CI 4.00–15.86%),0.08139534883720931,0.03998643153878242,0.15860182665393202,7/86 (8.14%; 95% CI 4.00–15.86%),0.3488372093023256,0.2565368354800985,0.4540644799783818,30/86 (34.88%; 95% CI 25.65–45.41%),0.5116279069767442,0.4077672083537732,0.6144942289186514,44/86 (51.16%; 95% CI 40.78–61.45%)
qwen,appfr,H32,32,1,2,47,31,6,86,39,0.5465116279069767,0.4415616959142949,0.6474840531754034,47/86 (54.65%; 95% CI 44.16–64.75%),0.06976744186046512,0.032365414509921336,0.14396140641036848,6/86 (6.98%; 95% CI 3.24–14.40%),0.023255813953488372,0.0064009262042708515,0.08088014562632057,2/86 (2.33%; 95% CI 0.64–8.09%),0.36046511627906974,0.2669696039428191,0.46589314878808563,31/86 (36.05%; 95% CI 26.70–46.59%),0.45348837209302323,0.3525159468245965,0.558438304085705,39/86 (45.35%; 95% CI 35.25–55.84%)
qwen,appfr,H32,32,2,3,47,30,6,86,39,0.5465116279069767,0.4415616959142949,0.6474840531754034,47/86 (54.65%; 95% CI 44.16–64.75%),0.06976744186046512,0.032365414509921336,0.14396140641036848,6/86 (6.98%; 95% CI 3.24–14.40%),0.03488372093023256,0.01193379807740838,0.09760871102560764,3/86 (3.49%; 95% CI 1.19–9.76%),0.3488372093023256,0.2565368354800985,0.4540644799783818,30/86 (34.88%; 95% CI 25.65–45.41%),0.45348837209302323,0.3525159468245965,0.558438304085705,39/86 (45.35%; 95% CI 35.25–55.84%)
qwen,appfr,H32,32,3,5,47,28,6,86,39,0.5465116279069767,0.4415616959142949,0.6474840531754034,47/86 (54.65%; 95% CI 44.16–64.75%),0.06976744186046512,0.032365414509921336,0.14396140641036848,6/86 (6.98%; 95% CI 3.24–14.40%),0.05813953488372093,0.025086935621079658,0.12897844802678554,5/86 (5.81%; 95% CI 2.51–12.90%),0.32558139534883723,0.23585699457311415,0.43022144634051696,28/86 (32.56%; 95% CI 23.59–43.02%),0.45348837209302323,0.3525159468245965,0.558438304085705,39/86 (45.35%; 95% CI 35.25–55.84%)
qwen,appfr,H32,32,4,6,47,27,6,86,39,0.5465116279069767,0.4415616959142949,0.6474840531754034,47/86 (54.65%; 95% CI 44.16–64.75%),0.06976744186046512,0.032365414509921336,0.14396140641036848,6/86 (6.98%; 95% CI 3.24–14.40%),0.06976744186046512,0.032365414509921336,0.14396140641036848,6/86 (6.98%; 95% CI 3.24–14.40%),0.313953488372093,0.22561297202636443,0.418204031614842,27/86 (31.40%; 95% CI 22.56–41.82%),0.45348837209302323,0.3525159468245965,0.558438304085705,39/86 (45.35%; 95% CI 35.25–55.84%)
qwen,appfr,H32,32,5,7,47,26,6,86,39,0.5465116279069767,0.4415616959142949,0.6474840531754034,47/86 (54.65%; 95% CI 44.16–64.75%),0.06976744186046512,0.032365414509921336,0.14396140641036848,6/86 (6.98%; 95% CI 3.24–14.40%),0.08139534883720931,0.03998643153878242,0.15860182665393202,7/86 (8.14%; 95% CI 4.00–15.86%),0.3023255813953488,0.21543521681479832,0.4061203495539834,26/86 (30.23%; 95% CI 21.54–40.61%),0.45348837209302323,0.3525159468245965,0.558438304085705,39/86 (45.35%; 95% CI 35.25–55.84%)
qwen,appod,H02,2,1,7,6,61,12,86,80,0.06976744186046512,0.032365414509921336,0.14396140641036848,6/86 (6.98%; 95% CI 3.24–14.40%),0.13953488372093023,0.08165847155571476,0.22823697299912266,12/86 (13.95%; 95% CI 8.17–22.82%),0.08139534883720931,0.03998643153878242,0.15860182665393202,7/86 (8.14%; 95% CI 4.00–15.86%),0.7093023255813954,0.6060316083912257,0.7946742625124171,61/86 (70.93%; 95% CI 60.60–79.47%),0.9302325581395349,0.8560385935896314,0.9676345854900786,80/86 (93.02%; 95% CI 85.60–96.76%)
qwen,appod,H02,2,2,11,6,57,12,86,80,0.06976744186046512,0.032365414509921336,0.14396140641036848,6/86 (6.98%; 95% CI 3.24–14.40%),0.13953488372093023,0.08165847155571476,0.22823697299912266,12/86 (13.95%; 95% CI 8.17–22.82%),0.12790697674418605,0.07294621791742709,0.21468778936498575,11/86 (12.79%; 95% CI 7.29–21.47%),0.6627906976744186,0.557825607589722,0.7538345142242223,57/86 (66.28%; 95% CI 55.78–75.38%),0.9302325581395349,0.8560385935896314,0.9676345854900786,80/86 (93.02%; 95% CI 85.60–96.76%)
qwen,appod,H02,2,3,15,6,53,12,86,80,0.06976744186046512,0.032365414509921336,0.14396140641036848,6/86 (6.98%; 95% CI 3.24–14.40%),0.13953488372093023,0.08165847155571476,0.22823697299912266,12/86 (13.95%; 95% CI 8.17–22.82%),0.1744186046511628,0.10864769842075103,0.2680320579513602,15/86 (17.44%; 95% CI 10.86–26.80%),0.6162790697674418,0.5106287727439646,0.7119855999802814,53/86 (61.63%; 95% CI 51.06–71.20%),0.9302325581395349,0.8560385935896314,0.9676345854900786,80/86 (93.02%; 95% CI 85.60–96.76%)
qwen,appod,H02,2,4,16,6,52,12,86,80,0.06976744186046512,0.032365414509921336,0.14396140641036848,6/86 (6.98%; 95% CI 3.24–14.40%),0.13953488372093023,0.08165847155571476,0.22823697299912266,12/86 (13.95%; 95% CI 8.17–22.82%),0.18604651162790697,0.11789108340273816,0.2810501102417977,16/86 (18.60%; 95% CI 11.79–28.11%),0.6046511627906976,0.4989772079672809,0.7013757274845405,52/86 (60.47%; 95% CI 49.90–70.14%),0.9302325581395349,0.8560385935896314,0.9676345854900786,80/86 (93.02%; 95% CI 85.60–96.76%)
qwen,appod,H02,2,5,17,6,51,12,86,80,0.06976744186046512,0.032365414509921336,0.14396140641036848,6/86 (6.98%; 95% CI 3.24–14.40%),0.13953488372093023,0.08165847155571476,0.22823697299912266,12/86 (13.95%; 95% CI 8.17–22.82%),0.19767441860465115,0.12724351812233703,0.2939591127946234,17/86 (19.77%; 95% CI 12.72–29.40%),0.5930232558139535,0.487382730957907,0.6907087672214898,51/86 (59.30%; 95% CI 48.74–69.07%),0.9302325581395349,0.8560385935896314,0.9676345854900786,80/86 (93.02%; 95% CI 85.60–96.76%)
qwen,appod,H04,4,1,6,5,61,14,86,81,0.05813953488372093,0.025086935621079658,0.12897844802678554,5/86 (5.81%; 95% CI 2.51–12.90%),0.16279069767441862,0.09952131046989598,0.25489700862979064,14/86 (16.28%; 95% CI 9.95–25.49%),0.06976744186046512,0.032365414509921336,0.14396140641036848,6/86 (6.98%; 95% CI 3.24–14.40%),0.7093023255813954,0.6060316083912257,0.7946742625124171,61/86 (70.93%; 95% CI 60.60–79.47%),0.9418604651162791,0.8710215519732145,0.9749130643789203,81/86 (94.19%; 95% CI 87.10–97.49%)
qwen,appod,H04,4,2,11,5,56,14,86,81,0.05813953488372093,0.025086935621079658,0.12897844802678554,5/86 (5.81%; 95% CI 2.51–12.90%),0.16279069767441862,0.09952131046989598,0.25489700862979064,14/86 (16.28%; 95% CI 9.95–25.49%),0.12790697674418605,0.07294621791742709,0.21468778936498575,11/86 (12.79%; 95% CI 7.29–21.47%),0.6511627906976745,0.5459355200216183,0.7434631645199017,56/86 (65.12%; 95% CI 54.59–74.35%),0.9418604651162791,0.8710215519732145,0.9749130643789203,81/86 (94.19%; 95% CI 87.10–97.49%)
qwen,appod,H04,4,3,13,5,54,14,86,81,0.05813953488372093,0.025086935621079658,0.12897844802678554,5/86 (5.81%; 95% CI 2.51–12.90%),0.16279069767441862,0.09952131046989598,0.25489700862979064,14/86 (16.28%; 95% CI 9.95–25.49%),0.1511627906976744,0.09052122983132334,0.24163565199593867,13/86 (15.12%; 95% CI 9.05–24.16%),0.627906976744186,0.5223383164148251,0.7225374935818455,54/86 (62.79%; 95% CI 52.23–72.25%),0.9418604651162791,0.8710215519732145,0.9749130643789203,81/86 (94.19%; 95% CI 87.10–97.49%)
