metric,model,approach,history_1,history_2,n_pairs,nonzero_pairs,friedman_holm_p,median_difference_h1_minus_h2,mean_difference_h1_minus_h2,wilcoxon_statistic,raw_p,holm_p,rank_biserial_h1_minus_h2,significant_holm,significant_better_history
macro_f1,internvl,appfr,H16,H26,25,25,2.6507312406827446e-22,0.040806586105935905,0.044982686634717536,45.0,0.0009118914604187012,0.06656807661056519,0.7230769230769231,False,No difference
macro_f1,internvl,appfr,H16,H28,25,25,2.6507312406827446e-22,0.028637190816685476,0.03928204755845052,43.0,0.0007149577140808105,0.05814260008028242,0.7353846153846154,False,No difference
macro_f1,internvl,appfr,H16,H30,25,25,2.6507312406827446e-22,0.04298965500531787,0.04181337467145882,44.0,0.0008081197738647461,0.0614171028137207,0.7292307692307692,False,No difference
macro_f1,internvl,appfr,H16,H32,25,25,2.6507312406827446e-22,0.03730110380545698,0.03966239900384963,39.0,0.000429689884185791,0.04060868740498762,0.76,True,H16
macro_f1,internvl,appfr,H18,H20,25,18,2.6507312406827446e-22,-0.0013121891256864249,-0.01024209966033919,16.0,0.0024719854430073768,0.1483191265804426,-0.8128654970760234,False,No difference
macro_f1,internvl,appfr,H18,H22,25,21,2.6507312406827446e-22,0.0,-0.004674575212231464,77.0,0.18084118136338856,1.0,-0.3333333333333333,False,No difference
macro_f1,internvl,appfr,H18,H24,25,21,2.6507312406827446e-22,0.0,-0.003422803270138134,84.0,0.2735753578226747,1.0,-0.2727272727272727,False,No difference
macro_f1,internvl,appfr,H18,H26,25,18,2.6507312406827446e-22,0.0,-0.004943181821002851,59.0,0.24846555845586238,1.0,-0.30994152046783624,False,No difference
macro_f1,internvl,appfr,H18,H28,25,19,2.6507312406827446e-22,-0.009958475346883378,-0.01064382089726987,35.0,0.015755486091547432,0.7562633323942767,-0.631578947368421,False,No difference
macro_f1,internvl,appfr,H18,H30,25,19,2.6507312406827446e-22,-0.00429699763389374,-0.00811249378426158,50.0,0.07015661401800452,1.0,-0.47368421052631576,False,No difference
macro_f1,internvl,appfr,H18,H32,25,19,2.6507312406827446e-22,-0.00167231325419126,-0.010263469451870759,51.0,0.07661792341167123,1.0,-0.4631578947368421,False,No difference
macro_f1,internvl,appfr,H20,H22,25,21,2.6507312406827446e-22,0.0025917249174848556,0.0055675244481077244,51.0,0.024969877410094453,1.0,0.5584415584415584,False,No difference
macro_f1,internvl,appfr,H20,H24,25,21,2.6507312406827446e-22,0.00713979094014866,0.006819296390201055,44.0,0.012948886352603273,0.6423537141232459,0.6190476190476191,False,No difference
macro_f1,internvl,appfr,H20,H26,25,19,2.6507312406827446e-22,0.0,0.005298917839336338,75.0,0.4209099170051037,1.0,0.21052631578947367,False,No difference
macro_f1,internvl,appfr,H20,H28,25,19,2.6507312406827446e-22,-0.002408189611075917,-0.00040172123693067886,81.0,0.5731689736636651,1.0,-0.14736842105263157,False,No difference
macro_f1,internvl,appfr,H20,H30,25,19,2.6507312406827446e-22,0.0,0.0021296058760776095,83.0,0.6291623521725525,1.0,0.12631578947368421,False,No difference
macro_f1,internvl,appfr,H20,H32,25,19,2.6507312406827446e-22,0.0,-2.136979153157026e-05,90.0,0.8405336616716674,1.0,-0.05263157894736842,False,No difference
macro_f1,internvl,appfr,H22,H24,25,21,2.6507312406827446e-22,-0.0009064395563630201,0.0012517719420933305,107.0,0.7676577617530682,1.0,-0.0735930735930736,False,No difference
macro_f1,internvl,appfr,H22,H26,25,21,2.6507312406827446e-22,0.0,-0.00026860660877138677,113.0,0.9307556694906441,1.0,-0.021645021645021644,False,No difference
macro_f1,internvl,appfr,H22,H28,25,21,2.6507312406827446e-22,-0.005761643836780461,-0.005969245685038403,71.0,0.1219318822525683,1.0,-0.3852813852813853,False,No difference
