metric,direction,approach,history,history_frames,friedman_holm_p,model_1,model_2,n_pairs,median_oriented_difference_model1_minus_model2,wilcoxon_statistic,raw_p,rank_biserial_model1_minus_model2,descriptive_better_model,holm_p,significant_holm,significant_better_model
ece,lower calibration error is better,appod,H20,20,1.2102424818667642e-05,qwen,internvl,25,0.2581920472734318,1.0,1.1920928955078125e-07,0.9938461538461538,qwen,3.5762786865234375e-07,True,qwen
ece,lower calibration error is better,appod,H20,20,1.2102424818667642e-05,qwen,llava,25,0.0296195409435719,149.0,0.7309892177581787,0.08307692307692308,qwen,0.7309892177581787,False,No difference
ece,lower calibration error is better,appod,H20,20,1.2102424818667642e-05,internvl,llava,25,-0.24961214468448473,16.0,1.0073184967041016e-05,-0.9015384615384615,llava,2.014636993408203e-05,True,llava
ece,lower calibration error is better,appod,H22,22,1.2587888673458228e-05,qwen,internvl,25,0.21542448905255845,1.0,1.1920928955078125e-07,0.9938461538461538,qwen,3.5762786865234375e-07,True,qwen
ece,lower calibration error is better,appod,H22,22,1.2587888673458228e-05,qwen,llava,25,0.026338748676820387,153.0,0.8119303584098816,0.05846153846153846,qwen,0.8119303584098816,False,No difference
ece,lower calibration error is better,appod,H22,22,1.2587888673458228e-05,internvl,llava,25,-0.23183426139226493,17.0,1.233816146850586e-05,-0.8953846153846153,llava,2.467632293701172e-05,True,llava
ece,lower calibration error is better,appod,H24,24,2.9098434433615647e-06,qwen,internvl,25,0.24688461169368775,0.0,5.960464477539063e-08,1.0,qwen,1.7881393432617188e-07,True,qwen
ece,lower calibration error is better,appod,H24,24,2.9098434433615647e-06,qwen,llava,25,0.0224935645271509,145.0,0.6528410911560059,0.1076923076923077,qwen,0.6528410911560059,False,No difference
ece,lower calibration error is better,appod,H24,24,2.9098434433615647e-06,internvl,llava,25,-0.25688649343687153,17.0,1.233816146850586e-05,-0.8953846153846153,llava,2.467632293701172e-05,True,llava
ece,lower calibration error is better,appod,H26,26,3.910091436689742e-06,qwen,internvl,25,0.2982839582091973,1.0,1.1920928955078125e-07,0.9938461538461538,qwen,3.5762786865234375e-07,True,qwen
ece,lower calibration error is better,appod,H26,26,3.910091436689742e-06,qwen,llava,25,0.05694948070189551,137.0,0.507703959941864,0.15692307692307692,qwen,0.507703959941864,False,No difference
ece,lower calibration error is better,appod,H26,26,3.910091436689742e-06,internvl,llava,25,-0.28947386328890845,10.0,2.562999725341797e-06,-0.9384615384615385,llava,5.125999450683594e-06,True,llava
ece,lower calibration error is better,appod,H28,28,3.910091436689742e-06,qwen,internvl,25,0.3059773976951927,1.0,1.1920928955078125e-07,0.9938461538461538,qwen,3.5762786865234375e-07,True,qwen
ece,lower calibration error is better,appod,H28,28,3.910091436689742e-06,qwen,llava,25,0.04834510355440011,140.0,0.5601714849472046,0.13846153846153847,qwen,0.5601714849472046,False,No difference
ece,lower calibration error is better,appod,H28,28,3.910091436689742e-06,internvl,llava,25,-0.2913030344295465,10.0,2.562999725341797e-06,-0.9384615384615385,llava,5.125999450683594e-06,True,llava
ece,lower calibration error is better,appod,H30,30,1.356197644188632e-05,qwen,internvl,25,0.2660702800401571,2.0,1.7881393432617188e-07,0.9876923076923076,qwen,5.364418029785156e-07,True,qwen
ece,lower calibration error is better,appod,H30,30,1.356197644188632e-05,qwen,llava,25,0.053966752455883074,126.0,0.33878785371780396,0.2246153846153846,qwen,0.33878785371780396,False,No difference
ece,lower calibration error is better,appod,H30,30,1.356197644188632e-05,internvl,llava,25,-0.22767760868313405,21.0,2.664327621459961e-05,-0.8707692307692307,llava,5.328655242919922e-05,True,llava
ece,lower calibration error is better,appod,H32,32,1.619898312810813e-05,qwen,internvl,25,0.2745537117857413,3.0,2.980232238769531e-07,0.9815384615384616,qwen,8.940696716308594e-07,True,qwen
ece,lower calibration error is better,appod,H32,32,1.619898312810813e-05,qwen,llava,25,0.05253371933901957,133.0,0.4418373703956604,0.18153846153846154,qwen,0.4418373703956604,False,No difference
ece,lower calibration error is better,appod,H32,32,1.619898312810813e-05,internvl,llava,25,-0.22465000740915442,16.0,1.0073184967041016e-05,-0.9015384615384615,llava,2.014636993408203e-05,True,llava
mce,lower calibration error is better,appfr,H02,2,0.005326327246834493,qwen,internvl,25,-0.016519712839472955,145.0,0.6528410911560059,0.1076923076923077,qwen,0.6528410911560059,False,No difference
mce,lower calibration error is better,appfr,H02,2,0.005326327246834493,qwen,llava,25,0.31847630508562474,16.0,1.0073184967041016e-05,0.9015384615384615,qwen,3.0219554901123047e-05,True,qwen
mce,lower calibration error is better,appfr,H02,2,0.005326327246834493,internvl,llava,25,0.3016563956483004,52.0,0.002025127410888672,0.68,internvl,0.004050254821777344,True,internvl
mce,lower calibration error is better,appfr,H18,18,0.029537201946491558,qwen,internvl,25,0.16298813742810236,56.0,0.0030878782272338867,0.6553846153846153,qwen,0.00926363468170166,True,qwen
mce,lower calibration error is better,appfr,H18,18,0.029537201946491558,qwen,llava,25,0.027717859251486843,131.0,0.4107651710510254,0.19384615384615383,qwen,0.4107651710510254,False,No difference
mce,lower calibration error is better,appfr,H18,18,0.029537201946491558,internvl,llava,25,-0.12560934842463567,78.0,0.021908342838287354,-0.52,llava,0.04381668567657471,True,llava
mce,lower calibration error is better,appfr,H24,24,0.04892753725239511,qwen,internvl,25,0.15675375525387603,44.0,0.0008081197738647461,0.7292307692307692,qwen,0.0024243593215942383,True,qwen
mce,lower calibration error is better,appfr,H24,24,0.04892753725239511,qwen,llava,25,0.04608401110269267,96.0,0.07547956705093384,0.40923076923076923,qwen,0.15095913410186768,False,No difference
mce,lower calibration error is better,appfr,H24,24,0.04892753725239511,internvl,llava,25,-0.0558129466213485,104.0,0.11993378400802612,-0.36,llava,0.15095913410186768,False,No difference
mce,lower calibration error is better,appfr,H26,26,0.00016979093524861825,qwen,internvl,25,0.35300877255801655,21.0,2.664327621459961e-05,0.8707692307692307,qwen,7.992982864379883e-05,True,qwen
mce,lower calibration error is better,appfr,H26,26,0.00016979093524861825,qwen,llava,25,0.04584208493884823,102.0,0.10731470584869385,0.3723076923076923,qwen,0.10731470584869385,False,No difference
mce,lower calibration error is better,appfr,H26,26,0.00016979093524861825,internvl,llava,25,-0.32834370365171117,30.0,0.00012022256851196289,-0.8153846153846154,llava,0.00024044513702392578,True,llava
mce,lower calibration error is better,appfr,H28,28,0.00013538184674790688,qwen,internvl,25,0.28871294669278286,9.0,1.9669532775878906e-06,0.9446153846153846,qwen,5.900859832763672e-06,True,qwen
mce,lower calibration error is better,appfr,H28,28,0.00013538184674790688,qwen,llava,25,0.06502276949713848,74.0,0.01597297191619873,0.5446153846153846,qwen,0.01597297191619873,True,qwen
mce,lower calibration error is better,appfr,H28,28,0.00013538184674790688,internvl,llava,25,-0.17172410343442635,39.0,0.000429689884185791,-0.76,llava,0.000859379768371582,True,llava
mce,lower calibration error is better,appfr,H30,30,0.001422910805364571,qwen,internvl,25,0.38263501354719553,14.0,6.556510925292969e-06,0.9138461538461539,qwen,1.9669532775878906e-05,True,qwen
mce,lower calibration error is better,appfr,H30,30,0.001422910805364571,qwen,llava,25,0.05100878197630332,94.0,0.06670159101486206,0.42153846153846153,qwen,0.06670159101486206,False,No difference
mce,lower calibration error is better,appfr,H30,30,0.001422910805364571,internvl,llava,25,-0.3005839260626375,22.0,3.1948089599609375e-05,-0.8646153846153846,llava,6.389617919921875e-05,True,llava
mce,lower calibration error is better,appfr,H32,32,0.00013538184674790688,qwen,internvl,25,0.3785478354809465,24.0,4.5418739318847656e-05,0.8523076923076923,qwen,0.00013625621795654297,True,qwen
mce,lower calibration error is better,appfr,H32,32,0.00013538184674790688,qwen,llava,25,0.04219818391825714,100.0,0.09573346376419067,0.38461538461538464,qwen,0.09573346376419067,False,No difference
mce,lower calibration error is better,appfr,H32,32,0.00013538184674790688,internvl,llava,25,-0.221794416286206,27.0,7.49826431274414e-05,-0.8338461538461538,llava,0.0001499652862548828,True,llava
mce,lower calibration error is better,appod,H02,2,0.029537201946491558,qwen,internvl,25,0.08786127966502388,94.0,0.06670159101486206,0.42153846153846153,qwen,0.06670159101486206,False,No difference
mce,lower calibration error is better,appod,H02,2,0.029537201946491558,qwen,llava,25,0.3455170303824646,42.0,0.0006313323974609375,0.7415384615384616,qwen,0.0018939971923828125,True,qwen
mce,lower calibration error is better,appod,H02,2,0.029537201946491558,internvl,llava,25,0.25474316400689,51.0,0.0018156766891479492,0.6861538461538461,internvl,0.0036313533782958984,True,internvl
mce,lower calibration error is better,appod,H06,6,0.029537201946491558,qwen,internvl,25,0.23987402955925863,42.0,0.0006313323974609375,0.7415384615384616,qwen,0.001262664794921875,True,qwen
mce,lower calibration error is better,appod,H06,6,0.029537201946491558,qwen,llava,25,0.30087586421010093,33.0,0.00018787384033203125,0.796923076923077,qwen,0.0005636215209960938,True,qwen
mce,lower calibration error is better,appod,H06,6,0.029537201946491558,internvl,llava,25,-0.00017326121924043925,138.0,0.5249125957489014,0.15076923076923077,internvl,0.5249125957489014,False,No difference
mce,lower calibration error is better,appod,H08,8,0.014981447594954404,qwen,internvl,25,0.19664094586298303,26.0,6.365776062011719e-05,0.84,qwen,0.00019097328186035156,True,qwen
mce,lower calibration error is better,appod,H08,8,0.014981447594954404,qwen,llava,25,0.17003557213708675,40.0,0.0004894733428955078,0.7538461538461538,qwen,0.0009789466857910156,True,qwen
mce,lower calibration error is better,appod,H08,8,0.014981447594954404,internvl,llava,25,-0.011988951503839718,151.0,0.7711594104766846,0.07076923076923076,internvl,0.7711594104766846,False,No difference
mce,lower calibration error is better,appod,H10,10,0.0069296234817247246,qwen,internvl,25,0.2395795584143754,13.0,5.245208740234375e-06,0.92,qwen,1.5735626220703125e-05,True,qwen
mce,lower calibration error is better,appod,H10,10,0.0069296234817247246,qwen,llava,25,0.20192430273481377,36.0,0.00028705596923828125,0.7784615384615384,qwen,0.0005741119384765625,True,qwen
mce,lower calibration error is better,appod,H10,10,0.0069296234817247246,internvl,llava,25,0.015787722098376922,130.0,0.39571136236190796,0.2,internvl,0.39571136236190796,False,No difference
mce,lower calibration error is better,appod,H14,14,0.028578706963402683,qwen,internvl,25,0.2189937946403635,69.0,0.010510802268981934,0.5753846153846154,qwen,0.021021604537963867,True,qwen
mce,lower calibration error is better,appod,H14,14,0.028578706963402683,qwen,llava,25,0.12979859107973096,37.0,0.00032907724380493164,0.7723076923076924,qwen,0.000987231731414795,True,qwen
mce,lower calibration error is better,appod,H14,14,0.028578706963402683,internvl,llava,25,0.04249006854123394,96.0,0.07547956705093384,0.40923076923076923,internvl,0.07547956705093384,False,No difference
mce,lower calibration error is better,appod,H18,18,0.025348121796986346,qwen,internvl,25,0.24431551849533184,53.0,0.002255260944366455,0.6738461538461539,qwen,0.00451052188873291,True,qwen
mce,lower calibration error is better,appod,H18,18,0.025348121796986346,qwen,llava,25,0.1582389842497115,45.0,0.0009118914604187012,0.7230769230769231,qwen,0.0027356743812561035,True,qwen
mce,lower calibration error is better,appod,H18,18,0.025348121796986346,internvl,llava,25,0.03799848910355197,134.0,0.457846462726593,0.1753846153846154,internvl,0.457846462726593,False,No difference
mce,lower calibration error is better,appod,H20,20,0.037319454095654965,qwen,internvl,25,0.1740365491848358,52.0,0.002025127410888672,0.68,qwen,0.006075382232666016,True,qwen
mce,lower calibration error is better,appod,H20,20,0.037319454095654965,qwen,llava,25,0.1025969136712106,61.0,0.0050716400146484375,0.6246153846153846,qwen,0.010143280029296875,True,qwen
mce,lower calibration error is better,appod,H20,20,0.037319454095654965,internvl,llava,25,-0.06928191434342124,162.0,1.0,0.003076923076923077,internvl,1.0,False,No difference
mce,lower calibration error is better,appod,H22,22,0.005156943201904341,qwen,internvl,25,0.1892122151089638,37.0,0.00032907724380493164,0.7723076923076924,qwen,0.000987231731414795,True,qwen
mce,lower calibration error is better,appod,H22,22,0.005156943201904341,qwen,llava,25,0.08523995291044023,54.0,0.002507925033569336,0.6676923076923077,qwen,0.005015850067138672,True,qwen
mce,lower calibration error is better,appod,H22,22,0.005156943201904341,internvl,llava,25,-0.06798986529604989,158.0,0.9158032536506653,-0.027692307692307693,llava,0.9158032536506653,False,No difference
mce,lower calibration error is better,appod,H24,24,0.029537201946491558,qwen,internvl,25,0.18109799724202624,48.0,0.0012963414192199707,0.7046153846153846,qwen,0.003889024257659912,True,qwen
mce,lower calibration error is better,appod,H24,24,0.029537201946491558,qwen,llava,25,0.059768176817421415,79.0,0.023649930953979492,0.5138461538461538,qwen,0.047299861907958984,True,qwen
mce,lower calibration error is better,appod,H24,24,0.029537201946491558,internvl,llava,25,-0.12199745323639627,150.0,0.7509929537773132,-0.07692307692307693,llava,0.7509929537773132,False,No difference
mce,lower calibration error is better,appod,H26,26,0.029537201946491558,qwen,internvl,25,0.20661688644718934,27.0,7.49826431274414e-05,0.8338461538461538,qwen,0.00022494792938232422,True,qwen
mce,lower calibration error is better,appod,H26,26,0.029537201946491558,qwen,llava,25,0.04956886052955989,100.0,0.09573346376419067,0.38461538461538464,qwen,0.09573346376419067,False,No difference
mce,lower calibration error is better,appod,H26,26,0.029537201946491558,internvl,llava,25,-0.18078070228944798,84.0,0.034173786640167236,-0.48307692307692307,llava,0.06834757328033447,False,No difference
mce,lower calibration error is better,appod,H28,28,0.029537201946491558,qwen,internvl,25,0.21716353983283332,42.0,0.0006313323974609375,0.7415384615384616,qwen,0.0018939971923828125,True,qwen
mce,lower calibration error is better,appod,H28,28,0.029537201946491558,qwen,llava,25,0.1228794230564173,80.0,0.02550506591796875,0.5076923076923077,qwen,0.0510101318359375,False,No difference
mce,lower calibration error is better,appod,H28,28,0.029537201946491558,internvl,llava,25,-0.10250294168264978,111.0,0.17295855283737183,-0.3169230769230769,llava,0.17295855283737183,False,No difference
